name,vote_pct,address,gauge,token0,token1,emissions_token,emissions_decimals,token0_decimals,token1_decimals,token0_fees_raw,token1_fees_raw,token0_fees,token1_fees,fees_raw,emissions_raw,votes_raw,votes,ratio,tfv,tbv,tvv,votes_per_tvv,rewards_epoch_ts
vAMM-tBTC/USDbC,0.005042523006561377,0x723AEf6543aecE026a15662Be4D3fb3424D502A9,0x50f0249B824033Cf0AF0C8b9fe1c67c2842A34d5,0x236aa50979D5f3De3Bd1Eeb40E81137F22ab794b,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,0,4106,0.0,0.004106,4106,148984083801085,21819740157476527485372,21819.740157476528,5.0801422037058736e-23,1.1084738284789235,0,1.1084738284789235,19684.488345041165,1786579200
vAMM-tBTC/WETH,0.0020717714221639323,0x2722C8f9B5E2aC72D1f225f8e8c990E449ba0078,0xfaE8C18D83655Fbf31af10d2e9A1Ad5bA77D0377,0x236aa50979D5f3De3Bd1Eeb40E81137F22ab794b,0x4200000000000000000000000000000000000006,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,0,0,0.0,0.0,0,61211613070427,8964860257153172276369,8964.860257153172,6.000633302473972e-22,5.37948390110987,0,5.37948390110987,1666.4907678789752,1786579200
vAMM-T/WETH,9.164069904374787e-07,0xAf58FDeE432a104a932a899968d60F92838886cd,0xaD3d4aFd779e4A57734557CcE25F87032614fE47,0x26f3901aC8a79c50fb0d8289C74f0d09AdC42E29,0x4200000000000000000000000000000000000006,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,3773565715096282879073,3831091818976388,3773.565715096283,0.003831091818976388,3773569546188101855461,0,3965428096970939228,3.9654280969709395,0.0,0,0,0,nan,0
vAMM-EXTRA/USDbC,3.1777954558355805e-05,0x2B7704f1cb9324cD8586B33C6c540CbD64E58237,0xf05a3De3dD6910042f506c6105bC14920C4289B6,0x2dAD3a13ef0C6366220f989157009e501e7938F8,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,3746452729288327020584,41692051,3746.452729288327,41.692051,3746452729288368712635,0,137507892437412648059,137.50789243741264,0.0,0,0,0,nan,0
sAMM-DOLA/USDbC,0.0007310501894132349,0x0B25c51637c43decd6CC1C1e3da4518D54ddb528,0xeAE066C25106006fB386A3a8b1698A0cB6931c1a,0x4621b7A9c75199271F773Ebd9A499dbd165c3191,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,0,0,0.0,0.0,0,21599275311311,3163361903220822833296,3163.3619032208226,0.0,0,0,0,nan,1786579200
vAMM-WETH/UNIDX,2.942391749437561e-05,0xA819Af1CC8AbE618eA8abaDeb464960F7451CEAB,0x98F44CE76BDCaD37f00a98B275631B1D796862fa,0x4200000000000000000000000000000000000006,0x6B4712AE9797C199edd44F897cA09BC57628a1CF,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,66824064630132120,226333148520407904521,0.06682406463013212,226.33314852040792,226399972585038036641,0,127321627151110355016,127.32162715111036,0.0,0,0,0,nan,0
vAMM-ERN/stERN,0.00010048701177291228,0x218F511431194B2C756D67a137DE536beA74E498,0x109Cc0f2640457b2A483C2eef189827750A676bB,0xa334884bF6b0A066d553D19e507315E839409e62,0xf7A0dd3317535eC4f4d29ADF9d620B3d8D5D5069,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,238963071307246622,118363806790615403,0.23896307130724662,0.11836380679061541,357326878097862025,0,434822108542330684198,434.8221085423307,0.0,0,0,0,nan,0
sAMM-MAI/USDbC,6.444038837035142e-05,0xf6Aec4F97623E691a9426a69BaF5501509fCa05D,0xC01E2ff20501839db7B28F5Cb3eD2876fEa3d6b1,0xbf1aeA8670D2528E08334083616dD9C5F3B087aE,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,31150478823410317633,9226019,31.150478823410317,9.226019,31150478823419543652,0,278843056949536182548,278.8430569495362,0.0,0,0,0,nan,0
sAMM-DOLA/MAI,0.00015244556199761855,0x8b432C54d6e8E1B8D1802753514AB53044Af1861,0xDe23611176b16720346f4Df071D1aA01752c68C1,0x4621b7A9c75199271F773Ebd9A499dbd165c3191,0xbf1aeA8670D2528E08334083616dD9C5F3B087aE,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,10674575454177053962,12213289587190797799,10.674575454177054,12.213289587190797,22887865041367851761,0,659654412408287255581,659.6544124082873,0.0,0,0,0,nan,0
vAMM-USDbC/STG,1.3994043076649684e-07,0xb680190fB16f417647e69D6A84719aE9c7E5E20a,0x9a8D9F5C698C1F2B0d48a955BC531F2c7D67Af84,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0xE3B53AF74a4BF62Ae5511055290838050bf764Df,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,6,18,60451743,320450015519184287530,60.451743,320.45001551918426,320450015519244739273,0,605542866711187967,0.605542866711188,0.0,0,0,0,nan,0
